step time f_darcy f_darcy_dpdx tau_avg u_bulk reynolds
16460 1.335855e+01 3.712482e-02 6.009113e-02 1.760754e-03 6.159738e-01 8.212984e+03
16470 1.336543e+01 3.712299e-02 6.007653e-02 1.761096e-03 6.160486e-01 8.213982e+03
16480 1.337231e+01 3.712117e-02 6.006195e-02 1.761437e-03 6.161234e-01 8.214979e+03
16490 1.337919e+01 3.711935e-02 6.004738e-02 1.761778e-03 6.161982e-01 8.215976e+03
16500 1.338606e+01 3.711752e-02 6.003281e-02 1.762119e-03 6.162729e-01 8.216972e+03
16510 1.339294e+01 3.711570e-02 6.001826e-02 1.762459e-03 6.163476e-01 8.217968e+03
16520 1.339982e+01 3.711388e-02 6.000372e-02 1.762800e-03 6.164223e-01 8.218964e+03
16530 1.340669e+01 3.711206e-02 5.998919e-02 1.763140e-03 6.164969e-01 8.219959e+03
16540 1.341356e+01 3.711024e-02 5.997468e-02 1.763481e-03 6.165715e-01 8.220954e+03
16550 1.342044e+01 3.710842e-02 5.996017e-02 1.763821e-03 6.166461e-01 8.221948e+03
16560 1.342731e+01 3.710660e-02 5.994568e-02 1.764161e-03 6.167206e-01 8.222942e+03
16570 1.343418e+01 3.710478e-02 5.993120e-02 1.764500e-03 6.167951e-01 8.223935e+03
16580 1.344105e+01 3.710296e-02 5.991673e-02 1.764840e-03 6.168696e-01 8.224928e+03
16590 1.344792e+01 3.710114e-02 5.990227e-02 1.765179e-03 6.169441e-01 8.225921e+03
16600 1.345479e+01 3.709932e-02 5.988782e-02 1.765519e-03 6.170185e-01 8.226913e+03
16610 1.346166e+01 3.709750e-02 5.987338e-02 1.765858e-03 6.170929e-01 8.227905e+03
16620 1.346852e+01 3.709569e-02 5.985896e-02 1.766197e-03 6.171672e-01 8.228896e+03
16630 1.347539e+01 3.709387e-02 5.984454e-02 1.766536e-03 6.172415e-01 8.229887e+03
16640 1.348226e+01 3.709205e-02 5.983014e-02 1.766875e-03 6.173158e-01 8.230878e+03
16650 1.348912e+01 3.709024e-02 5.981575e-02 1.767213e-03 6.173901e-01 8.231868e+03
16660 1.349599e+01 3.708842e-02 5.980137e-02 1.767552e-03 6.174643e-01 8.232858e+03
16670 1.350285e+01 3.708661e-02 5.978700e-02 1.767890e-03 6.175385e-01 8.233847e+03
16680 1.350971e+01 3.708479e-02 5.977264e-02 1.768228e-03 6.176127e-01 8.234836e+03
16690 1.351657e+01 3.708298e-02 5.975830e-02 1.768566e-03 6.176868e-01 8.235824e+03
16700 1.352343e+01 3.708116e-02 5.974396e-02 1.768904e-03 6.177609e-01 8.236812e+03
16710 1.353030e+01 3.707935e-02 5.972964e-02 1.769241e-03 6.178350e-01 8.237800e+03
16720 1.353716e+01 3.707754e-02 5.971532e-02 1.769579e-03 6.179090e-01 8.238787e+03
16730 1.354401e+01 3.707572e-02 5.970102e-02 1.769916e-03 6.179830e-01 8.239774e+03
16740 1.355087e+01 3.707391e-02 5.968673e-02 1.770253e-03 6.180570e-01 8.240760e+03
16750 1.355773e+01 3.707210e-02 5.967245e-02 1.770591e-03 6.181309e-01 8.241746e+03
16760 1.356459e+01 3.707029e-02 5.965819e-02 1.770927e-03 6.182048e-01 8.242731e+03
16770 1.357144e+01 3.706848e-02 5.964393e-02 1.771264e-03 6.182787e-01 8.243716e+03
16780 1.357830e+01 3.706667e-02 5.962968e-02 1.771601e-03 6.183526e-01 8.244701e+03
16790 1.358515e+01 3.706486e-02 5.961545e-02 1.771937e-03 6.184264e-01 8.245685e+03
16800 1.359201e+01 3.706305e-02 5.960122e-02 1.772274e-03 6.185002e-01 8.246669e+03
16810 1.359886e+01 3.706124e-02 5.958701e-02 1.772610e-03 6.185739e-01 8.247652e+03
16820 1.360571e+01 3.705943e-02 5.957281e-02 1.772946e-03 6.186477e-01 8.248635e+03
16830 1.361256e+01 3.705762e-02 5.955862e-02 1.773282e-03 6.187214e-01 8.249618e+03
16840 1.361941e+01 3.705581e-02 5.954444e-02 1.773617e-03 6.187950e-01 8.250600e+03
16850 1.362626e+01 3.705400e-02 5.953027e-02 1.773953e-03 6.188686e-01 8.251582e+03
16860 1.363311e+01 3.705220e-02 5.951612e-02 1.774288e-03 6.189422e-01 8.252563e+03
16870 1.363996e+01 3.705039e-02 5.950197e-02 1.774624e-03 6.190158e-01 8.253544e+03
16880 1.364681e+01 3.704858e-02 5.948784e-02 1.774959e-03 6.190894e-01 8.254525e+03
16890 1.365365e+01 3.704678e-02 5.947371e-02 1.775294e-03 6.191629e-01 8.255505e+03
16900 1.366050e+01 3.704497e-02 5.945960e-02 1.775629e-03 6.192363e-01 8.256485e+03
16910 1.366735e+01 3.704317e-02 5.944550e-02 1.775963e-03 6.193098e-01 8.257464e+03
16920 1.367419e+01 3.704136e-02 5.943141e-02 1.776298e-03 6.193832e-01 8.258443e+03
16930 1.368103e+01 3.703956e-02 5.941733e-02 1.776632e-03 6.194566e-01 8.259421e+03
16940 1.368788e+01 3.703776e-02 5.940326e-02 1.776967e-03 6.195299e-01 8.260399e+03
16950 1.369472e+01 3.703595e-02 5.938920e-02 1.777301e-03 6.196033e-01 8.261377e+03
16960 1.370156e+01 3.703415e-02 5.937515e-02 1.777635e-03 6.196765e-01 8.262354e+03
16970 1.370840e+01 3.703235e-02 5.936111e-02 1.777968e-03 6.197498e-01 8.263331e+03
16980 1.371524e+01 3.703055e-02 5.934709e-02 1.778302e-03 6.198230e-01 8.264307e+03
16990 1.372208e+01 3.702874e-02 5.933307e-02 1.778636e-03 6.198962e-01 8.265283e+03
17000 1.372892e+01 3.702694e-02 5.931907e-02 1.778969e-03 6.199694e-01 8.266259e+03
17010 1.373576e+01 3.702514e-02 5.930508e-02 1.779302e-03 6.200425e-01 8.267234e+03
17020 1.374260e+01 3.702334e-02 5.929110e-02 1.779635e-03 6.201156e-01 8.268209e+03
17030 1.374943e+01 3.702154e-02 5.927712e-02 1.779968e-03 6.201887e-01 8.269183e+03
17040 1.375627e+01 3.701975e-02 5.926316e-02 1.780301e-03 6.202618e-01 8.270157e+03
17050 1.376310e+01 3.701795e-02 5.924921e-02 1.780634e-03 6.203348e-01 8.271130e+03
17060 1.376994e+01 3.701615e-02 5.923528e-02 1.780966e-03 6.204078e-01 8.272103e+03
17070 1.377677e+01 3.701435e-02 5.922135e-02 1.781299e-03 6.204807e-01 8.273076e+03
17080 1.378360e+01 3.701256e-02 5.920743e-02 1.781631e-03 6.205536e-01 8.274048e+03
17090 1.379043e+01 3.701076e-02 5.919352e-02 1.781963e-03 6.206265e-01 8.275020e+03
17100 1.379726e+01 3.700896e-02 5.917963e-02 1.782295e-03 6.206994e-01 8.275992e+03
17110 1.380410e+01 3.700717e-02 5.916574e-02 1.782627e-03 6.207722e-01 8.276963e+03
17120 1.381092e+01 3.700537e-02 5.915187e-02 1.782958e-03 6.208450e-01 8.277933e+03
17130 1.381775e+01 3.700358e-02 5.913800e-02 1.783290e-03 6.209178e-01 8.278904e+03
17140 1.382458e+01 3.700178e-02 5.912415e-02 1.783621e-03 6.209905e-01 8.279874e+03
17150 1.383141e+01 3.699999e-02 5.911031e-02 1.783952e-03 6.210632e-01 8.280843e+03
17160 1.383824e+01 3.699820e-02 5.909648e-02 1.784283e-03 6.211359e-01 8.281812e+03
17170 1.384506e+01 3.699640e-02 5.908266e-02 1.784614e-03 6.212085e-01 8.282781e+03
17180 1.385189e+01 3.699461e-02 5.906885e-02 1.784945e-03 6.212812e-01 8.283749e+03
17190 1.385871e+01 3.699282e-02 5.905505e-02 1.785276e-03 6.213537e-01 8.284717e+03
17200 1.386553e+01 3.699103e-02 5.904126e-02 1.785606e-03 6.214263e-01 8.285684e+03
17210 1.387236e+01 3.698924e-02 5.902748e-02 1.785937e-03 6.214988e-01 8.286651e+03
17220 1.387918e+01 3.698745e-02 5.901371e-02 1.786267e-03 6.215713e-01 8.287618e+03
17230 1.388600e+01 3.698566e-02 5.899995e-02 1.786597e-03 6.216438e-01 8.288584e+03
17240 1.389282e+01 3.698387e-02 5.898621e-02 1.786927e-03 6.217162e-01 8.289550e+03
17250 1.389964e+01 3.698208e-02 5.897247e-02 1.787257e-03 6.217886e-01 8.290515e+03
17260 1.390646e+01 3.698029e-02 5.895874e-02 1.787586e-03 6.218610e-01 8.291480e+03
17270 1.391328e+01 3.697851e-02 5.894503e-02 1.787916e-03 6.219333e-01 8.292444e+03
17280 1.392010e+01 3.697672e-02 5.893132e-02 1.788245e-03 6.220056e-01 8.293409e+03
17290 1.392691e+01 3.697493e-02 5.891763e-02 1.788574e-03 6.220779e-01 8.294372e+03
17300 1.393373e+01 3.697315e-02 5.890395e-02 1.788903e-03 6.221502e-01 8.295336e+03
17310 1.394055e+01 3.697136e-02 5.889027e-02 1.789232e-03 6.222224e-01 8.296299e+03
17320 1.394736e+01 3.696957e-02 5.887661e-02 1.789561e-03 6.222946e-01 8.297261e+03
17330 1.395418e+01 3.696779e-02 5.886296e-02 1.789890e-03 6.223668e-01 8.298223e+03
17340 1.396099e+01 3.696601e-02 5.884932e-02 1.790218e-03 6.224389e-01 8.299185e+03
17350 1.396780e+01 3.696422e-02 5.883568e-02 1.790547e-03 6.225110e-01 8.300146e+03
17360 1.397461e+01 3.696244e-02 5.882206e-02 1.790875e-03 6.225831e-01 8.301107e+03
17370 1.398142e+01 3.696066e-02 5.880845e-02 1.791203e-03 6.226551e-01 8.302068e+03
17380 1.398823e+01 3.695887e-02 5.879485e-02 1.791531e-03 6.227271e-01 8.303028e+03
17390 1.399504e+01 3.695709e-02 5.878126e-02 1.791859e-03 6.227991e-01 8.303988e+03
17400 1.400185e+01 3.695531e-02 5.876768e-02 1.792186e-03 6.228710e-01 8.304947e+03
17410 1.400866e+01 3.695353e-02 5.875412e-02 1.792514e-03 6.229430e-01 8.305906e+03
17420 1.401547e+01 3.695175e-02 5.874056e-02 1.792841e-03 6.230148e-01 8.306865e+03
17430 1.402228e+01 3.694997e-02 5.872701e-02 1.793168e-03 6.230867e-01 8.307823e+03
17440 1.402908e+01 3.694819e-02 5.871347e-02 1.793496e-03 6.231585e-01 8.308780e+03
17450 1.403589e+01 3.694641e-02 5.869994e-02 1.793823e-03 6.232303e-01 8.309738e+03
17460 1.404269e+01 3.694464e-02 5.868643e-02 1.794149e-03 6.233021e-01 8.310695e+03
17470 1.404949e+01 3.694286e-02 5.867292e-02 1.794476e-03 6.233738e-01 8.311651e+03
17480 1.405630e+01 3.694108e-02 5.865942e-02 1.794803e-03 6.234456e-01 8.312607e+03
17490 1.406310e+01 3.693931e-02 5.864594e-02 1.795129e-03 6.235172e-01 8.313563e+03
17500 1.406990e+01 3.693753e-02 5.863246e-02 1.795455e-03 6.235889e-01 8.314518e+03
17510 1.407670e+01 3.693576e-02 5.861899e-02 1.795781e-03 6.236605e-01 8.315473e+03
17520 1.408350e+01 3.693398e-02 5.860554e-02 1.796107e-03 6.237321e-01 8.316428e+03
17530 1.409030e+01 3.693221e-02 5.859209e-02 1.796433e-03 6.238037e-01 8.317382e+03
17540 1.409710e+01 3.693043e-02 5.857866e-02 1.796759e-03 6.238752e-01 8.318336e+03
17550 1.410390e+01 3.692866e-02 5.856523e-02 1.797085e-03 6.239467e-01 8.319289e+03
17560 1.411070e+01 3.692689e-02 5.855182e-02 1.797410e-03 6.240182e-01 8.320242e+03
17570 1.411749e+01 3.692512e-02 5.853841e-02 1.797735e-03 6.240896e-01 8.321195e+03
17580 1.412429e+01 3.692334e-02 5.852502e-02 1.798061e-03 6.241610e-01 8.322147e+03
17590 1.413108e+01 3.692157e-02 5.851163e-02 1.798386e-03 6.242324e-01 8.323099e+03
17600 1.413788e+01 3.691980e-02 5.849826e-02 1.798711e-03 6.243038e-01 8.324050e+03
17610 1.414467e+01 3.691803e-02 5.848490e-02 1.799035e-03 6.243751e-01 8.325001e+03
17620 1.415146e+01 3.691626e-02 5.847154e-02 1.799360e-03 6.244464e-01 8.325952e+03
17630 1.415826e+01 3.691449e-02 5.845820e-02 1.799684e-03 6.245176e-01 8.326902e+03
17640 1.416505e+01 3.691273e-02 5.844487e-02 1.800009e-03 6.245889e-01 8.327852e+03
17650 1.417184e+01 3.691096e-02 5.843154e-02 1.800333e-03 6.246601e-01 8.328801e+03
17660 1.417863e+01 3.690919e-02 5.841823e-02 1.800657e-03 6.247312e-01 8.329750e+03
17670 1.418542e+01 3.690743e-02 5.840493e-02 1.800981e-03 6.248024e-01 8.330699e+03
17680 1.419221e+01 3.690566e-02 5.839163e-02 1.801305e-03 6.248735e-01 8.331647e+03
17690 1.419899e+01 3.690389e-02 5.837835e-02 1.801629e-03 6.249446e-01 8.332595e+03
17700 1.420578e+01 3.690213e-02 5.836508e-02 1.801952e-03 6.250157e-01 8.333542e+03
17710 1.421257e+01 3.690037e-02 5.835181e-02 1.802275e-03 6.250867e-01 8.334489e+03
17720 1.421935e+01 3.689860e-02 5.833856e-02 1.802599e-03 6.251577e-01 8.335436e+03
17730 1.422614e+01 3.689684e-02 5.832532e-02 1.802922e-03 6.252287e-01 8.336382e+03
17740 1.423292e+01 3.689508e-02 5.831208e-02 1.803245e-03 6.252996e-01 8.337328e+03
17750 1.423971e+01 3.689331e-02 5.829886e-02 1.803568e-03 6.253705e-01 8.338273e+03
17760 1.424649e+01 3.689155e-02 5.828565e-02 1.803890e-03 6.254414e-01 8.339218e+03
17770 1.425327e+01 3.688979e-02 5.827244e-02 1.804213e-03 6.255122e-01 8.340163e+03
17780 1.426005e+01 3.688803e-02 5.825925e-02 1.804536e-03 6.255831e-01 8.341107e+03
17790 1.426683e+01 3.688627e-02 5.824607e-02 1.804858e-03 6.256538e-01 8.342051e+03
17800 1.427361e+01 3.688451e-02 5.823289e-02 1.805180e-03 6.257246e-01 8.342995e+03
17810 1.428039e+01 3.688275e-02 5.821973e-02 1.805502e-03 6.257953e-01 8.343938e+03
17820 1.428717e+01 3.688100e-02 5.820658e-02 1.805824e-03 6.258660e-01 8.344881e+03
17830 1.429395e+01 3.687924e-02 5.819343e-02 1.806146e-03 6.259367e-01 8.345823e+03
17840 1.430073e+01 3.687748e-02 5.818030e-02 1.806467e-03 6.260074e-01 8.346765e+03
17850 1.430750e+01 3.687572e-02 5.816718e-02 1.806789e-03 6.260780e-01 8.347706e+03
17860 1.431428e+01 3.687397e-02 5.815406e-02 1.807110e-03 6.261486e-01 8.348648e+03
17870 1.432105e+01 3.687221e-02 5.814096e-02 1.807432e-03 6.262191e-01 8.349588e+03
17880 1.432783e+01 3.687046e-02 5.812786e-02 1.807753e-03 6.262897e-01 8.350529e+03
17890 1.433460e+01 3.686871e-02 5.811478e-02 1.808074e-03 6.263602e-01 8.351469e+03
17900 1.434137e+01 3.686695e-02 5.810170e-02 1.808395e-03 6.264306e-01 8.352408e+03
17910 1.434814e+01 3.686520e-02 5.808864e-02 1.808715e-03 6.265011e-01 8.353348e+03
17920 1.435492e+01 3.686345e-02 5.807558e-02 1.809036e-03 6.265715e-01 8.354286e+03
17930 1.436169e+01 3.686170e-02 5.806254e-02 1.809356e-03 6.266419e-01 8.355225e+03
17940 1.436846e+01 3.685994e-02 5.804950e-02 1.809677e-03 6.267122e-01 8.356163e+03
17950 1.437523e+01 3.685819e-02 5.803648e-02 1.809997e-03 6.267825e-01 8.357101e+03
17960 1.438199e+01 3.685644e-02 5.802346e-02 1.810317e-03 6.268528e-01 8.358038e+03
17970 1.438876e+01 3.685469e-02 5.801046e-02 1.810637e-03 6.269231e-01 8.358975e+03
17980 1.439553e+01 3.685295e-02 5.799746e-02 1.810957e-03 6.269934e-01 8.359911e+03
17990 1.440230e+01 3.685120e-02 5.798447e-02 1.811277e-03 6.270636e-01 8.360847e+03
18000 1.440906e+01 3.684945e-02 5.797150e-02 1.811596e-03 6.271337e-01 8.361783e+03
18010 1.441583e+01 3.684770e-02 5.795853e-02 1.811915e-03 6.272039e-01 8.362719e+03
18020 1.442259e+01 3.684596e-02 5.794557e-02 1.812235e-03 6.272740e-01 8.363654e+03
18030 1.442935e+01 3.684421e-02 5.793262e-02 1.812554e-03 6.273441e-01 8.364588e+03
18040 1.443612e+01 3.684247e-02 5.791969e-02 1.812873e-03 6.274142e-01 8.365522e+03
18050 1.444288e+01 3.684072e-02 5.790676e-02 1.813192e-03 6.274842e-01 8.366456e+03
18060 1.444964e+01 3.683898e-02 5.789384e-02 1.813511e-03 6.275542e-01 8.367390e+03
18070 1.445640e+01 3.683724e-02 5.788093e-02 1.813829e-03 6.276242e-01 8.368323e+03
18080 1.446316e+01 3.683549e-02 5.786803e-02 1.814148e-03 6.276941e-01 8.369255e+03
18090 1.446992e+01 3.683375e-02 5.785514e-02 1.814466e-03 6.277641e-01 8.370188e+03
18100 1.447668e+01 3.683201e-02 5.784226e-02 1.814784e-03 6.278340e-01 8.371119e+03
18110 1.448344e+01 3.683027e-02 5.782939e-02 1.815102e-03 6.279038e-01 8.372051e+03
18120 1.449019e+01 3.682853e-02 5.781653e-02 1.815420e-03 6.279737e-01 8.372982e+03
18130 1.449695e+01 3.682679e-02 5.780368e-02 1.815738e-03 6.280435e-01 8.373913e+03
18140 1.450371e+01 3.682505e-02 5.779083e-02 1.816056e-03 6.281132e-01 8.374843e+03
18150 1.451046e+01 3.682331e-02 5.777800e-02 1.816374e-03 6.281830e-01 8.375773e+03
18160 1.451722e+01 3.682157e-02 5.776518e-02 1.816691e-03 6.282527e-01 8.376703e+03
18170 1.452397e+01 3.681984e-02 5.775236e-02 1.817008e-03 6.283224e-01 8.377632e+03
18180 1.453072e+01 3.681810e-02 5.773956e-02 1.817326e-03 6.283921e-01 8.378561e+03
18190 1.453747e+01 3.681636e-02 5.772677e-02 1.817643e-03 6.284617e-01 8.379489e+03
18200 1.454423e+01 3.681463e-02 5.771398e-02 1.817960e-03 6.285313e-01 8.380417e+03
18210 1.455098e+01 3.681290e-02 5.770121e-02 1.818277e-03 6.286009e-01 8.381345e+03
18220 1.455773e+01 3.681116e-02 5.768844e-02 1.818593e-03 6.286704e-01 8.382272e+03
18230 1.456448e+01 3.680943e-02 5.767568e-02 1.818910e-03 6.287399e-01 8.383199e+03
18240 1.457122e+01 3.680770e-02 5.766294e-02 1.819226e-03 6.288094e-01 8.384126e+03
18250 1.457797e+01 3.680596e-02 5.765020e-02 1.819543e-03 6.288789e-01 8.385052e+03
18260 1.458472e+01 3.680423e-02 5.763747e-02 1.819859e-03 6.289483e-01 8.385978e+03
18270 1.459147e+01 3.680250e-02 5.762475e-02 1.820175e-03 6.290177e-01 8.386903e+03
18280 1.459821e+01 3.680077e-02 5.761204e-02 1.820491e-03 6.290871e-01 8.387828e+03
18290 1.460496e+01 3.679904e-02 5.759934e-02 1.820807e-03 6.291565e-01 8.388753e+03
18300 1.461170e+01 3.679731e-02 5.758665e-02 1.821122e-03 6.292258e-01 8.389677e+03
18310 1.461845e+01 3.679558e-02 5.757397e-02 1.821438e-03 6.292951e-01 8.390601e+03
18320 1.462519e+01 3.679386e-02 5.756130e-02 1.821753e-03 6.293643e-01 8.391524e+03
18330 1.463193e+01 3.679213e-02 5.754864e-02 1.822069e-03 6.294336e-01 8.392447e+03
18340 1.463867e+01 3.679040e-02 5.753599e-02 1.822384e-03 6.295028e-01 8.393370e+03
18350 1.464541e+01 3.678868e-02 5.752334e-02 1.822699e-03 6.295719e-01 8.394293e+03
18360 1.465216e+01 3.678695e-02 5.751071e-02 1.823014e-03 6.296411e-01 8.395215e+03
18370 1.465889e+01 3.678523e-02 5.749808e-02 1.823329e-03 6.297102e-01 8.396136e+03
18380 1.466563e+01 3.678350e-02 5.748547e-02 1.823643e-03 6.297793e-01 8.397057e+03
18390 1.467237e+01 3.678178e-02 5.747286e-02 1.823958e-03 6.298484e-01 8.397978e+03
18400 1.467911e+01 3.678006e-02 5.746027e-02 1.824272e-03 6.299174e-01 8.398899e+03
18410 1.468585e+01 3.677834e-02 5.744768e-02 1.824587e-03 6.299864e-01 8.399819e+03
18420 1.469258e+01 3.677662e-02 5.743510e-02 1.824901e-03 6.300554e-01 8.400739e+03
18430 1.469932e+01 3.677490e-02 5.742253e-02 1.825215e-03 6.301243e-01 8.401658e+03
18440 1.470605e+01 3.677318e-02 5.740997e-02 1.825529e-03 6.301933e-01 8.402577e+03
18450 1.471279e+01 3.677146e-02 5.739742e-02 1.825843e-03 6.302622e-01 8.403495e+03
18460 1.471952e+01 3.676974e-02 5.738488e-02 1.826156e-03 6.303310e-01 8.404414e+03
18470 1.472625e+01 3.676802e-02 5.737235e-02 1.826470e-03 6.303999e-01 8.405332e+03
18480 1.473299e+01 3.676630e-02 5.735983e-02 1.826783e-03 6.304687e-01 8.406249e+03
18490 1.473972e+01 3.676459e-02 5.734731e-02 1.827096e-03 6.305375e-01 8.407166e+03
18500 1.474645e+01 3.676287e-02 5.733481e-02 1.827410e-03 6.306062e-01 8.408083e+03
18510 1.475318e+01 3.676116e-02 5.732231e-02 1.827723e-03 6.306749e-01 8.408999e+03
18520 1.475991e+01 3.675944e-02 5.730983e-02 1.828036e-03 6.307436e-01 8.409915e+03
18530 1.476664e+01 3.675773e-02 5.729735e-02 1.828348e-03 6.308123e-01 8.410831e+03
18540 1.477336e+01 3.675601e-02 5.728488e-02 1.828661e-03 6.308809e-01 8.411746e+03
18550 1.478009e+01 3.675430e-02 5.727242e-02 1.828974e-03 6.309496e-01 8.412661e+03
18560 1.478682e+01 3.675259e-02 5.725997e-02 1.829286e-03 6.310181e-01 8.413575e+03
18570 1.479354e+01 3.675088e-02 5.724753e-02 1.829598e-03 6.310867e-01 8.414489e+03
18580 1.480027e+01 3.674917e-02 5.723510e-02 1.829911e-03 6.311552e-01 8.415403e+03
18590 1.480699e+01 3.674746e-02 5.722268e-02 1.830223e-03 6.312237e-01 8.416316e+03
18600 1.481372e+01 3.674575e-02 5.721027e-02 1.830535e-03 6.312922e-01 8.417229e+03
18610 1.482044e+01 3.674404e-02 5.719787e-02 1.830847e-03 6.313607e-01 8.418142e+03
18620 1.482716e+01 3.674233e-02 5.718547e-02 1.831158e-03 6.314291e-01 8.419054e+03
18630 1.483388e+01 3.674063e-02 5.717309e-02 1.831470e-03 6.314975e-01 8.419966e+03
18640 1.484060e+01 3.673892e-02 5.716071e-02 1.831781e-03 6.315658e-01 8.420878e+03
18650 1.484733e+01 3.673721e-02 5.714834e-02 1.832093e-03 6.316342e-01 8.421789e+03
18660 1.485404e+01 3.673551e-02 5.713598e-02 1.832404e-03 6.317025e-01 8.422700e+03
18670 1.486076e+01 3.673380e-02 5.712363e-02 1.832715e-03 6.317707e-01 8.423610e+03
18680 1.486748e+01 3.673210e-02 5.711129e-02 1.833026e-03 6.318390e-01 8.424520e+03
18690 1.487420e+01 3.673040e-02 5.709896e-02 1.833337e-03 6.319072e-01 8.425430e+03
18700 1.488092e+01 3.672869e-02 5.708664e-02 1.833648e-03 6.319754e-01 8.426339e+03
18710 1.488763e+01 3.672699e-02 5.707433e-02 1.833958e-03 6.320436e-01 8.427248e+03
18720 1.489435e+01 3.672529e-02 5.706202e-02 1.834269e-03 6.321117e-01 8.428156e+03
18730 1.490106e+01 3.672359e-02 5.704973e-02 1.834579e-03 6.321798e-01 8.429064e+03
18740 1.490778e+01 3.672189e-02 5.703744e-02 1.834889e-03 6.322479e-01 8.429972e+03
18750 1.491449e+01 3.672019e-02 5.702516e-02 1.835199e-03 6.323160e-01 8.430880e+03
18760 1.492120e+01 3.671849e-02 5.701290e-02 1.835509e-03 6.323840e-01 8.431787e+03
18770 1.492792e+01 3.671680e-02 5.700064e-02 1.835819e-03 6.324520e-01 8.432693e+03
18780 1.493463e+01 3.671510e-02 5.698839e-02 1.836129e-03 6.325200e-01 8.433600e+03
18790 1.494134e+01 3.671340e-02 5.697615e-02 1.836439e-03 6.325879e-01 8.434506e+03
18800 1.494805e+01 3.671171e-02 5.696391e-02 1.836748e-03 6.326558e-01 8.435411e+03
18810 1.495476e+01 3.671001e-02 5.695169e-02 1.837058e-03 6.327237e-01 8.436316e+03
18820 1.496147e+01 3.670832e-02 5.693947e-02 1.837367e-03 6.327916e-01 8.437221e+03
18830 1.496818e+01 3.670662e-02 5.692727e-02 1.837676e-03 6.328594e-01 8.438126e+03
18840 1.497488e+01 3.670493e-02 5.691507e-02 1.837985e-03 6.329272e-01 8.439030e+03
18850 1.498159e+01 3.670324e-02 5.690288e-02 1.838294e-03 6.329950e-01 8.439933e+03
18860 1.498830e+01 3.670155e-02 5.689070e-02 1.838603e-03 6.330628e-01 8.440837e+03
18870 1.499500e+01 3.669986e-02 5.687853e-02 1.838912e-03 6.331305e-01 8.441740e+03
18880 1.500171e+01 3.669817e-02 5.686637e-02 1.839220e-03 6.331982e-01 8.442642e+03
18890 1.500841e+01 3.669648e-02 5.685422e-02 1.839529e-03 6.332659e-01 8.443545e+03
18900 1.501511e+01 3.669479e-02 5.684208e-02 1.839837e-03 6.333335e-01 8.444447e+03
18910 1.502182e+01 3.669310e-02 5.682994e-02 1.840145e-03 6.334011e-01 8.445348e+03
18920 1.502852e+01 3.669142e-02 5.681781e-02 1.840453e-03 6.334687e-01 8.446249e+03
18930 1.503522e+01 3.668973e-02 5.680570e-02 1.840761e-03 6.335363e-01 8.447150e+03
18940 1.504192e+01 3.668804e-02 5.679359e-02 1.841069e-03 6.336038e-01 8.448051e+03
18950 1.504862e+01 3.668636e-02 5.678149e-02 1.841377e-03 6.336713e-01 8.448951e+03
18960 1.505532e+01 3.668467e-02 5.676940e-02 1.841685e-03 6.337388e-01 8.449850e+03
18970 1.506202e+01 3.668299e-02 5.675731e-02 1.841992e-03 6.338062e-01 8.450750e+03
18980 1.506872e+01 3.668131e-02 5.674524e-02 1.842299e-03 6.338737e-01 8.451649e+03
18990 1.507541e+01 3.667962e-02 5.673318e-02 1.842607e-03 6.339410e-01 8.452547e+03
19000 1.508211e+01 3.667794e-02 5.672112e-02 1.842914e-03 6.340084e-01 8.453446e+03
19010 1.508881e+01 3.667626e-02 5.670907e-02 1.843221e-03 6.340758e-01 8.454343e+03
19020 1.509550e+01 3.667458e-02 5.669703e-02 1.843528e-03 6.341431e-01 8.455241e+03
19030 1.510220e+01 3.667290e-02 5.668500e-02 1.843835e-03 6.342104e-01 8.456138e+03
19040 1.510889e+01 3.667122e-02 5.667298e-02 1.844141e-03 6.342776e-01 8.457035e+03
19050 1.511558e+01 3.666955e-02 5.666097e-02 1.844448e-03 6.343449e-01 8.457931e+03
19060 1.512228e+01 3.666787e-02 5.664897e-02 1.844754e-03 6.344121e-01 8.458827e+03
19070 1.512897e+01 3.666619e-02 5.663697e-02 1.845061e-03 6.344792e-01 8.459723e+03
19080 1.513566e+01 3.666452e-02 5.662498e-02 1.845367e-03 6.345464e-01 8.460618e+03
19090 1.514235e+01 3.666284e-02 5.661301e-02 1.845673e-03 6.346135e-01 8.461513e+03
19100 1.514904e+01 3.666117e-02 5.660104e-02 1.845979e-03 6.346806e-01 8.462408e+03
19110 1.515573e+01 3.665949e-02 5.658908e-02 1.846285e-03 6.347477e-01 8.463302e+03
19120 1.516242e+01 3.665782e-02 5.657713e-02 1.846591e-03 6.348147e-01 8.464196e+03
19130 1.516911e+01 3.665615e-02 5.656518e-02 1.846896e-03 6.348817e-01 8.465090e+03
19140 1.517579e+01 3.665448e-02 5.655325e-02 1.847202e-03 6.349487e-01 8.465983e+03
19150 1.518248e+01 3.665281e-02 5.654132e-02 1.847507e-03 6.350157e-01 8.466876e+03
19160 1.518917e+01 3.665114e-02 5.652940e-02 1.847813e-03 6.350826e-01 8.467768e+03
19170 1.519585e+01 3.664947e-02 5.651749e-02 1.848118e-03 6.351495e-01 8.468660e+03
19180 1.520253e+01 3.664780e-02 5.650559e-02 1.848423e-03 6.352164e-01 8.469552e+03
